source,target,weight_t0,weight_t1,weight_t2,weight_t3,weight_t4,weight_t5,weight_t6,weight_t7,weight_t8,weight_t9,weight_t10,weight_t11,weight_t12,weight_t13,weight_t14,weight_t15,weight_t16,weight_t17,weight_t18,weight_t19,weight_t20
0,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1
0,5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
0,15,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0,16,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
0,17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
0,18,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,21,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1
0,22,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
0,23,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,28,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0
