source,target,weight_t0,weight_t1,weight_t2,weight_t3,weight_t4,weight_t5,weight_t6,weight_t7,weight_t8,weight_t9,weight_t10,weight_t11,weight_t12,weight_t13,weight_t14,weight_t15,weight_t16,weight_t17,weight_t18,weight_t19,weight_t20
0,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
0,5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,13,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
0,15,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
0,18,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0
0,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,24,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,25,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
0,26,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,27,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
0,31,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,33,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
0,94,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,110,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
0,216,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,233,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,248,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,314,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,328,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
1,8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,12,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1,13,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1,14,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,19,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,21,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,29,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,30,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,34,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
1,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,36,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1,37,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,38,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,175,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,193,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0
1,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1,304,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1,322,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,358,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,359,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,385,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0
2,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
