source,target,weight_t0,weight_t1,weight_t2,weight_t3,weight_t4,weight_t5,weight_t6,weight_t7,weight_t8,weight_t9,weight_t10,weight_t11,weight_t12,weight_t13,weight_t14,weight_t15,weight_t16,weight_t17,weight_t18,weight_t19,weight_t20
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,12,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
0,13,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
0,14,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,21,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,27,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,28,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
0,30,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,32,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
0,163,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,6,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,7,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,9,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1,10,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0
1,11,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,13,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0
1,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1,16,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,17,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,20,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,24,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,26,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,28,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1,29,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,30,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1,31,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,33,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1,34,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1
1,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1,191,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
1,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,328,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1
1,372,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1,384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
2,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
2,9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2,10,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
2,11,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1
2,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,13,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,14,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,18,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
