source,target,weight_t0,weight_t1,weight_t2,weight_t3,weight_t4,weight_t5,weight_t6,weight_t7,weight_t8,weight_t9,weight_t10,weight_t11,weight_t12,weight_t13,weight_t14,weight_t15,weight_t16,weight_t17,weight_t18,weight_t19,weight_t20
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
0,9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
0,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,11,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
0,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
0,14,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1
0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,20,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,21,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
0,22,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
0,27,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0,29,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,35,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
0,38,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
0,39,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
0,88,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
0,181,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
0,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,217,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
0,237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,252,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
0,259,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,398,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,8,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,9,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,10,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,14,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
1,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1,19,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,20,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,21,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
1,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,31,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
1,35,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1,36,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1,39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
1,65,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
1,78,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,145,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1,158,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,220,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1,243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
1,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,298,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,331,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,366,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,377,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1
1,399,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
2,4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2,5,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
2,8,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2,17,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2,18,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
2,23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
2,24,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2,25,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
2,29,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
