AC_Ajaccio PSG
AC_Amiens Alavés
AC_Cesena Charlton
AC_Fiorentina EA_Guingamp
AC_Fiorentina FK_Tambov
AC_Fiorentina Werder_Bremen
AC_Le_Havre Boavista
AC_Le_Havre Cagliari_Calcio
AC_Le_Havre Middlesbrough_FC
AC_Siena Newcastle
AFC_Bournemouth FC_Sochi
AFC_Bournemouth Marseille
AJ_Auxerre Hamburger_SV
AJ_Auxerre RW_Darmstadt
AS_Bari AC_Ajaccio
AS_Bari SPAL
AS_Livorno CSKA_Moscow
AS_Livorno Chievo_Verona
AS_Monaco Brentford
AS_Monaco Saturn
AS_Nancy Amkar_II
AS_Saint-Étienne Bayer_Leverkusen
AS_Saint-Étienne CD_Leganés
AZ_Alkmaar Barcelona
Ajax Huddersfield_Town
Akhmat_Grozny FC_Tosno
Akhmat_Grozny FC_Twente
Alania FC_Tosno
Alavés Rio_Ave_FC
Alavés Uralmash
Almería_CF AC_Siena
Almería_CF Brighton
Almería_CF US_Valenciennes
Amkar_II SC_Lyon
Angers_SCO PSG
Arouca Nottingham_Forest
Arsenal AC_Ajaccio
Arsenal Idel_Kazan
Arsenal_Tula SC_Freiburg
Arsenal_Tula US_Sassuolo
Arsenal_Tula Uralmash
Aston_Villa Norwich
Atalanta Tom_Tomsk
Athletic Bologna
Athletic Chaves
Athletic FK_Tambov
Athletic Udinese_Calcio
Atlético_Madrid AC_Ajaccio
Barcelona Barcelona
Barnsley_FC Heracles_Almelo
Barnsley_FC VVV-Venlo
Bayer_Leverkusen Bologna
Bayer_Leverkusen Emmen
Bayer_Leverkusen SD_Eibar
Bayern_Munich Rennes
Beira-Mar Académica_Coimbra
Benfica Chaves
Benfica Hull_City
Benfica Torino_FC
Birmingham AJ_Auxerre
Birmingham Bayern_Munich
Birmingham SC_Feyenoord
Blackpool Bologna
Blackpool SC_Lyon
Blackpool Vitesse
Boavista FC_Zwolle
Boavista Nottingham_Forest
Boavista Torino_FC
Bologna FC_Évian_Thonon_Gaillard
Bologna Greuther_Fürth
Bologna Liverpool
Bologna Rennes
Bolton Luton_Town
Bolton Wolfsburg
Borussia_Dortmund Alavés
Borussia_Dortmund FC_Paços_de_Ferreira
Borussia_Dortmund Le_Mans_FC
Borussia_Mönchengladbach FK_Rostov
Brentford Bayer_Leverkusen
Brentford FC_Grenoble_JI
Brentford West_Ham
Brescia E._Frankfurt
Brescia FC_Toulouse
Brescia Preston
Brescia Werder_Bremen
Brighton AFC_Bournemouth
Bristol_City AC_Le_Havre
Burnley AC_Siena
CA_Bastia Borussia_Dortmund
CA_Bastia R._Strasbourg
CA_Bastia RB_Leipzig
CD_Feirense Bristol_City
CD_Leganés FC_Ingolstadt
CD_Nacional VVV-Venlo
CD_Santa_Clara Go_Ahead_Eagles
CD_Tondela AC_Siena
CD_Tondela CA_Bastia
CSKA_Moscow CSKA_Moscow
CSKA_Moscow Crystal_Palace
CSKA_Moscow Terek_Grozny
Cardiff Alania
Cardiff Atalanta
Carpi_FC_1909 Din._Krasnodar
Carpi_FC_1909 Nîmes_Olympique
Catania Hamburger_SV
Celta_de_Vigo De_Graafschap
Celta_de_Vigo Dynamo_Moscow
Celta_de_Vigo Montpellier
Celta_de_Vigo Udinese_Calcio
Charlton Everton
Charlton FC_Volendam
Charlton Luton_Town
Chaves Girona
Chelsea Akhmat_Grozny
Chievo_Verona Juventus
Coventry Valencia
De_Graafschap Benfica
De_Graafschap Hércules_CF
Dep._La_Coruña AC_Amiens
Dep._La_Coruña CD_Feirense
Dep._La_Coruña Emmen
Dep._La_Coruña Huddersfield_Town
Dijon_FCO Coventry
Dijon_FCO Espanyol
Dijon_FCO Ipswich_Town
Dijon_FCO LFK_Sibir
Din._Krasnodar Girona
Din._Krasnodar RB_Leipzig
Doncaster_Rovers Udinese_Calcio
Dynamo_Moscow RC_Lens
E._Braunschweig Girona
E._Frankfurt Catania
EA_Guingamp FC_Grenoble_JI
Elche_CF AFC_Bournemouth
Elche_CF LFK_Sibir
Elche_CF Sheff_Utd
Emmen Arsenal_Tula
Emmen CA_Osasuna
Emmen Estoril_Praia
Emmen RC_Lens
Empoli_FC FC_Nantes
Empoli_FC Millwall
Empoli_FC RB_Leipzig
Espanyol Akhmat_Grozny
Espanyol CD_Leganés
Espanyol SC_Heerenveen
Estoril_Praia Catania
Estoril_Praia FC_Volendam
Estoril_Praia SC_Lyon
Everton Alavés
Everton Hertha_BSC
Excelsior Blackburn
Excelsior Stade_Reims
F._Düsseldorf FC_Porto
FC_Augsburg Espanyol
FC_Augsburg Juventus
FC_Crotone E._Braunschweig
FC_Crotone Excelsior
FC_Crotone F._Düsseldorf
FC_Crotone FK_Ufa
FC_Girondins_Bordeaux SPAL
FC_Girondins_Bordeaux Stuttgart
FC_Grenoble_JI AC_Cesena
FC_Grenoble_JI Almería_CF
FC_Grenoble_JI Benfica
FC_Grenoble_JI CD_Nacional
FC_Grenoble_JI Leixões_SC
FC_Groningen Le_Mans_FC
FC_Ingolstadt Everton
FC_Ingolstadt Kuban_Krasnodar
FC_Köln Rayo_Vallecano
FC_Lorient Portsmouth
FC_Lorient Udinese_Calcio
FC_Lorient Wolves_FC
FC_Metz Chaves
FC_Metz Willem_II
FC_Nantes FC_Sochi
FC_Nuremberg Wolves_FC
FC_Paços_de_Ferreira AS_Monaco
FC_Paços_de_Ferreira Luton_Town
FC_Paços_de_Ferreira Real_Valladolid_CF
FC_Paços_de_Ferreira Valencia
FC_Paços_de_Ferreira Wolves_FC
FC_Penafiel Birmingham
FC_Porto Catania
FC_Schalke_04 Hellas_Verona
FC_Sochi EA_Guingamp
FC_Tosno AC_Ajaccio
FC_Tosno Stade_Reims
FC_Toulouse FC_Kaiserslautern
FC_Twente Espanyol
FC_Twente Leicester
FC_Union_Berlin Almería_CF
FC_Union_Berlin Real_Zaragoza
FC_Union_Berlin Suderland
FC_Utrecht Barnsley_FC
FC_Utrecht Real_Madrid
FC_Volendam AJ_Auxerre
FC_Volendam Aston_Villa
FC_Volendam Idel_Kazan
FC_Volendam Milan
FC_Volendam Newcastle
FC_Volendam Terek_Grozny
FC_Volendam US_Lecce
FC_Zwolle AC_Ajaccio
FC_Évian_Thonon_Gaillard Reading_FC
FK_Rostov Aston_Villa
