AC_Ajaccio Torino_FC
AC_Ajaccio Uralmash
AC_Amiens Aston_Villa
AC_Amiens Benfica
AC_Amiens Doncaster_Rovers
AC_Amiens Hellas_Verona
AC_Amiens Manchester_City
AC_Amiens Rennes
AC_Amiens Sheff_Utd
AC_Cesena CD_Feirense
AC_Le_Havre ADO_Den_Haag
ADO_Den_Haag AC_Le_Havre
ADO_Den_Haag AS_Monaco
ADO_Den_Haag Manchester_City
AFC_Bournemouth Luton_Town
AFC_Bournemouth Villarreal_CF
AJ_Auxerre Portsmouth
AS_Bari Recreativo_Huelva
AS_Livorno CA_Bastia
AS_Livorno CD_Nacional
AS_Livorno Carpi_FC_1909
AS_Livorno Idel_Kazan
AS_Monaco AC_Le_Havre
AS_Monaco Stade_Reims
AS_Nancy Atlético_Madrid
AS_Roma Blackpool
AS_Roma Estoril_Praia
AS_Roma Montpellier
AS_Roma Sevilla_FC
AS_Saint-Étienne Genoa
AS_Saint-Étienne Stade_Reims
AZ_Alkmaar AS_Roma
AZ_Alkmaar Chaves
Académica_Coimbra EA_Guingamp
Académica_Coimbra NEC_Nijmegen
Académica_Coimbra Spartak_Nalchik
Académica_Coimbra Valencia
Ajax Amkar_II
Akhmat_Grozny Ajax
Akhmat_Grozny SM_Caen
Alavés Derby
Alavés F._Düsseldorf
Alavés FK_Ufa
Alavés Leixões_SC
Alavés RCD_Mallorca
Alavés Real_Valladolid_CF
Almería_CF Everton
Amkar_II Uralmash
Angers_SCO Blackburn
Angers_SCO Lokomotiv_Moscow
Angers_SCO Milan
Angers_SCO US_Valenciennes
Angers_SCO Wigan
Arouca Liverpool
Arsenal CD_Nacional
Arsenal Rennes
Arsenal Uralmash
Arsenal_Tula Alavés
Arsenal_Tula Arsenal
Arsenal_Tula Empoli_FC
Aston_Villa Southampton
Aston_Villa Stade_Brestois
Atalanta Aston_Villa
Atalanta Athletic
Atalanta Carpi_FC_1909
Atalanta FC_Zwolle
Atalanta Valencia
Athletic Bolton
Athletic Empoli_FC
Atlético_Madrid Vitória_Setúbal_FC
Barcelona FK_Rostov
Barnsley_FC Cagliari_Calcio
Barnsley_FC Greuther_Fürth
Barnsley_FC Portimonense
Bayer_Leverkusen Rennes
Bayern_Munich Alania
Beira-Mar AC_Cesena
Benfica Cagliari_Calcio
Benfica E._Braunschweig
Benfica FC_Penafiel
Benfica US_Valenciennes
Blackburn FSV_Mainz
Blackpool CA_Osasuna
Boavista FC_Volendam
Bologna Go_Ahead_Eagles
Bologna US_Boulogne
Bolton FC_Augsburg
Borussia_Dortmund AS_Livorno
Borussia_Dortmund Aston_Villa
Borussia_Dortmund FC_Eindhoven
Borussia_Dortmund SC_Paderborn
Borussia_Mönchengladbach NEC_Nijmegen
Borussia_Mönchengladbach US_Boulogne
Brescia AC_Siena
Brescia Nîmes_Olympique
Brighton NAC_Breda
Burnley Hellas_Verona
CA_Bastia Norwich
CA_Bastia PSG
CA_Osasuna Belenenses
CA_Osasuna FC_Köln
CD_Málaga Akhmat_Grozny
CD_Málaga FC_Penafiel
CD_Málaga US_Lecce
CD_Nacional Marseille
CD_Santa_Clara CSKA_Moscow
CD_Santa_Clara Leixões_SC
CD_Tondela Blackburn
CD_Tondela Rotherham
CD_Tondela Southampton
CSKA_Moscow Angers_SCO
CSKA_Moscow Blackburn
CSKA_Moscow Dep._La_Coruña
CSKA_Moscow FC_Metz
CSKA_Moscow Sevilla_FC
Cagliari_Calcio Angers_SCO
Cagliari_Calcio FC_Utrecht
Cagliari_Calcio SM_Caen
Cardiff FC_Union_Berlin
Cardiff Rio_Ave_FC
Cardiff SC_Feyenoord
Cardiff Villarreal_CF
Carpi_FC_1909 Benfica
Carpi_FC_1909 Birmingham
Carpi_FC_1909 Cagliari_Calcio
Catania SD_Eibar
Catania Spartak_Nalchik
Celta_de_Vigo Belenenses
Celta_de_Vigo Hamburger_SV
Celta_de_Vigo Tom_Tomsk
Celta_de_Vigo Wigan
Charlton FSV_Mainz
Charlton Wigan
Chaves KS_Samara
Chievo_Verona US_Sassuolo
Coventry Leicester
Crystal_Palace FSV_Mainz
Crystal_Palace Greuther_Fürth
De_Graafschap Atalanta
De_Graafschap Manchester_City
Dep._La_Coruña Chaves
Dep._La_Coruña FC_Nuremberg
Dep._La_Coruña Sporting_Gijón
Dep._La_Coruña US_Valenciennes
Dijon_FCO FC_Eindhoven
Doncaster_Rovers RC_Lens
E._Braunschweig Everton
E._Braunschweig FC_Volendam
E._Braunschweig FSV_Mainz
E._Braunschweig Juventus
E._Braunschweig Vitória_Setúbal_FC
E._Frankfurt AC_Ajaccio
E._Frankfurt Alavés
E._Frankfurt Carpi_FC_1909
E._Frankfurt FK_Rostov
EA_Guingamp Bayer_Leverkusen
EA_Guingamp Belenenses
EA_Guingamp Blackpool
Elche_CF FK_Ufa
Emmen FC_Groningen
Emmen Wolves_FC
Empoli_FC Aston_Villa
Empoli_FC Bolton
Espanyol Sporting_Gijón
Estoril_Praia Juventus
Estoril_Praia Middlesbrough_FC
F._Düsseldorf Kuban_Krasnodar
F._Düsseldorf PSG
F._Düsseldorf RW_Darmstadt
F._Düsseldorf St._Petersburg
FC_Augsburg Amkar_II
FC_Augsburg West_Ham
FC_Crotone Stuttgart
FC_Eindhoven Brescia
FC_Eindhoven FC_Eindhoven
FC_Girondins_Bordeaux De_Graafschap
FC_Girondins_Bordeaux Empoli_FC
FC_Girondins_Bordeaux Hércules_CF
FC_Grenoble_JI Bologna
FC_Grenoble_JI Dijon_FCO
FC_Grenoble_JI Stade_Reims
FC_Groningen FC_Groningen
FC_Groningen R._Strasbourg
FC_Groningen SC_Olhanense
FC_Ingolstadt Beira-Mar
FC_Ingolstadt FC_Groningen
FC_Ingolstadt St._Petersburg
FC_Kaiserslautern Blackpool
FC_Kaiserslautern Marseille
FC_Kaiserslautern SPAL
FC_Köln Ipswich_Town
FC_Köln Rio_Ave_FC
FC_Köln US_Valenciennes
FC_Lorient FC_Ingolstadt
FC_Lorient Reading_FC
FC_Metz FC_Twente
FC_Nantes CD_Tondela
FC_Nantes Parma
FC_Nuremberg FC_Girondins_Bordeaux
FC_Nuremberg Idel_Kazan
FC_Paços_de_Ferreira Watford_FC
FC_Penafiel Marítimo
FC_Porto Parma
FC_Porto SC_Feyenoord
FC_Schalke_04 Benfica
FC_Schalke_04 Dijon_FCO
FC_Schalke_04 SPAL
FC_Sochi Amkar_II
FC_Sochi Torino_FC
FC_Sochi US_Palermo
FC_Toulouse Norwich
FC_Twente AC_Amiens
FC_Twente Luton_Town
FC_Union_Berlin Swansea_City
FC_Utrecht FC_Évian_Thonon_Gaillard
FC_Volendam FC_Köln
FC_Volendam Real_Valladolid_CF
FC_Volendam VfL_Bochum
FC_Zwolle Juventus
FK_Rostov Brescia
FK_Rostov Napoli
FK_Rostov Newcastle
FK_Rostov Spartak_Nalchik
FK_Rostov Torino_FC
FK_Tambov SC_Braga
FSV_Mainz Aston_Villa
FSV_Mainz Watford_FC
FSV_Mainz Wolves_FC
Fulham Doncaster_Rovers
Fulham US_Boulogne
Getafe Alavés
Getafe FC_Tosno
Getafe VfL_Bochum
Gil_Vicente_FC Bristol_City
Girona Barnsley_FC
Girona Dijon_FCO
Girona Saturn
Go_Ahead_Eagles De_Graafschap
Go_Ahead_Eagles Heracles_Almelo
Go_Ahead_Eagles Uralmash
Granada_CF Blackburn
Greuther_Fürth Leixões_SC
Greuther_Fürth Luton_Town
Hamburger_SV Boavista
Hamburger_SV Chaves
Hamburger_SV Kuban_Krasnodar
Hannover_96 Catania
Hannover_96 FC_Augsburg
Hannover_96 FC_Union_Berlin
Hannover_96 Uralmash
Hellas_Verona Blackburn
Hellas_Verona Chelsea
Hellas_Verona Derby
Heracles_Almelo EA_Guingamp
Heracles_Almelo Estoril_Praia
Heracles_Almelo Middlesbrough_FC
Heracles_Almelo Norwich
Hertha_BSC Greuther_Fürth
Hertha_BSC Scunthorpe_United
Huddersfield_Town Vitória_Setúbal_FC
Hull_City AS_Bari
Hull_City AS_Nancy
Hull_City Hannover_96
Hull_City Torpedo-Metallurg_Moscow
Hércules_CF Benfica
