AC_Ajaccio LOSC_Lille
AC_Ajaccio Roda_JC
AC_Amiens Emmen
AC_Amiens Wolves_FC
AC_Cesena Rio_Ave_FC
AC_Le_Havre FC_Lorient
AC_Le_Havre Greuther_Fürth
AC_Le_Havre UC_Sampdoria
AC_Siena Levante_UD
AC_Siena União_de_Leiria
AC_Siena Wolves_FC
ADO_Den_Haag St._Petersburg
AFC_Bournemouth AS_Nancy
AFC_Bournemouth CD_Nacional
AFC_Bournemouth FC_Tosno
AJ_Auxerre AS_Nancy
AJ_Auxerre Rio_Ave_FC
AS_Bari Catania
AS_Bari QPR
AS_Bari West_Ham
AS_Livorno US_Lecce
AS_Monaco Montpellier
AS_Monaco US_Lecce
AS_Nancy Go_Ahead_Eagles
AS_Saint-Étienne Rio_Ave_FC
AZ_Alkmaar Blackpool
AZ_Alkmaar SPAL
Académica_Coimbra AS_Roma
Ajax Idel_Kazan
Alania Marítimo
Alavés Académica_Coimbra
Almería_CF LOSC_Lille
Amkar_II Atalanta
Amkar_II Bristol_City
Amkar_II Everton
Angers_SCO Doncaster_Rovers
Angers_SCO Roda_JC
Arouca Plymouth
Arouca SD_Eibar
Arsenal Cagliari_Calcio
Arsenal De_Graafschap
Arsenal SD_Eibar
Arsenal US_Valenciennes
Arsenal_Tula Benfica
Aston_Villa Real_Valladolid_CF
Atalanta Sporting
Atalanta Uralmash
Athletic Borussia_Mönchengladbach
Athletic FC_Groningen
Athletic FC_Nantes
Athletic Wolfsburg
Atlético_Madrid Blackpool
Atlético_Madrid Saturn
Barcelona AZ_Alkmaar
Barcelona Newcastle
Barcelona RB_Leipzig
Barcelona Rayo_Vallecano
Barcelona Reading_FC
Barnsley_FC AS_Livorno
Barnsley_FC FC_Nantes
Bayer_Leverkusen CSKA_Moscow
Bayer_Leverkusen Reading_FC
Bayern_Munich Athletic
Bayern_Munich Tottenham
Beira-Mar AC_Le_Havre
Beira-Mar SC_Lyon
Belenenses Doncaster_Rovers
Belenenses Hellas_Verona
Belenenses SC_Lyon
Belenenses Terek_Grozny
Belenenses Torpedo-Metallurg_Moscow
Benfica Getafe
Birmingham Borussia_Mönchengladbach
Birmingham Bristol_City
Birmingham QPR
Birmingham Sparta_Rotterdam
Blackburn AC_Cesena
Blackburn Kuban_Krasnodar
Boavista Leixões_SC
Boavista Marseille
Bologna CD_Nacional
Bologna Coventry
Bologna Everton
Bolton E._Braunschweig
Borussia_Dortmund RCD_Mallorca
Borussia_Dortmund Terek_Grozny
Borussia_Mönchengladbach Akhmat_Grozny
Brentford Juventus
Brentford OGC_Nice
Brentford Recreativo_Huelva
Brescia Burnley
Brescia Naval
Brescia Rotherham
Brighton Arsenal
Brighton Chaves
Brighton Excelsior
Brighton Fulham
Brighton QPR
Bristol_City CD_Tondela
Bristol_City Lokomotiv_Moscow
Bristol_City Real_Valladolid_CF
Bristol_City Spartak_Moscow
Burnley Torpedo-Metallurg_Moscow
CD_Feirense E._Braunschweig
CD_Feirense Plymouth
CD_Feirense SC_Feyenoord
CD_Leganés FC_Metz
CD_Málaga FC_Crotone
CD_Málaga Rennes
CD_Nacional Rayo_Vallecano
CD_Nacional Stuttgart
CD_Santa_Clara Granada_CF
CD_Tondela Vitesse
CSKA_Moscow AC_Ajaccio
CSKA_Moscow Blackburn
CSKA_Moscow CA_Osasuna
Cagliari_Calcio AC_Le_Havre
Cagliari_Calcio FC_Ingolstadt
Cagliari_Calcio FC_Kaiserslautern
Cagliari_Calcio Napoli
Cagliari_Calcio Wigan
Cardiff Stade_Reims
Carpi_FC_1909 AC_Ajaccio
Carpi_FC_1909 Empoli_FC
Catania Blackpool
Celta_de_Vigo Emmen
Celta_de_Vigo KS_Samara
Celta_de_Vigo Norwich
Celta_de_Vigo SC_Freiburg
Celta_de_Vigo VVV-Venlo
Chelsea Brighton
Chelsea FC_Kaiserslautern
Chievo_Verona Akhmat_Grozny
Chievo_Verona Bolton
Coventry AS_Roma
Coventry LFK_Sibir
Coventry Manchester_City
Coventry Vitesse
De_Graafschap CA_Osasuna
De_Graafschap FC_Nantes
De_Graafschap FK_Rostov
De_Graafschap Milan
De_Graafschap RCD_Mallorca
Dep._La_Coruña ADO_Den_Haag
Dep._La_Coruña Spartak_Nalchik
Derby AC_Amiens
Derby União_de_Leiria
Dijon_FCO AFC_Bournemouth
Dijon_FCO Valencia
Din._Krasnodar Bayer_Leverkusen
Din._Krasnodar CD_Santa_Clara
Din._Krasnodar Moreirense_FC
Din._Krasnodar Norwich
Doncaster_Rovers SPAL
Dynamo_Moscow VVV-Venlo
E._Braunschweig Atalanta
E._Braunschweig Coventry
E._Frankfurt Crystal_Palace
E._Frankfurt Le_Mans_FC
EA_Guingamp FC_Sochi
EA_Guingamp Naval
EA_Guingamp US_Palermo
Elche_CF FSV_Mainz
Elche_CF Tottenham
Empoli_FC Hamburger_SV
Empoli_FC SC_Braga
Espanyol Everton
Everton Rayo_Vallecano
Everton US_Palermo
Excelsior AS_Roma
Excelsior FSV_Mainz
Excelsior Rennes
F._Düsseldorf Brighton
F._Düsseldorf Hamburger_SV
FC_Augsburg Coventry
FC_Eindhoven Suderland
FC_Girondins_Bordeaux Académica_Coimbra
FC_Girondins_Bordeaux Cardiff
FC_Grenoble_JI Excelsior
FC_Groningen F._Düsseldorf
FC_Ingolstadt Birmingham
FC_Ingolstadt De_Graafschap
FC_Ingolstadt Lokomotiv_Moscow
FC_Kaiserslautern Birmingham
FC_Köln Newcastle
FC_Metz Emmen
FC_Metz FC_Évian_Thonon_Gaillard
FC_Nantes Marítimo
FC_Nantes RB_Leipzig
FC_Nuremberg Barnsley_FC
FC_Nuremberg Luton_Town
FC_Paços_de_Ferreira Preston
FC_Paços_de_Ferreira SC_Heerenveen
FC_Paços_de_Ferreira US_Valenciennes
FC_Penafiel SC_Paderborn
FC_Porto Las_Palmas_Atl.
FC_Porto Recreativo_Huelva
FC_Porto Rennes
FC_Schalke_04 Milan
FC_Schalke_04 SS_Lazio
FC_Tosno Athletic
FC_Tosno Barcelona
FC_Tosno Beira-Mar
FC_Tosno Empoli_FC
FC_Tosno FC_Schalke_04
FC_Toulouse Atalanta
FC_Toulouse FC_Nuremberg
FC_Twente AC_Le_Havre
FC_Twente Chelsea
FC_Twente Everton
FC_Union_Berlin Atalanta
FC_Union_Berlin FC_Schalke_04
FC_Union_Berlin Hamburger_SV
FC_Union_Berlin Kuban_Krasnodar
FC_Utrecht Din._Krasnodar
FC_Utrecht Estoril_Praia
FC_Volendam Bolton
FC_Évian_Thonon_Gaillard Coventry
FC_Évian_Thonon_Gaillard FC_Évian_Thonon_Gaillard
FK_Rostov RB_Leipzig
FK_Rostov Torino_FC
FK_Tambov Borussia_Dortmund
FK_Ufa Brighton
FK_Ufa Sparta_Rotterdam
FSV_Mainz Bologna
FSV_Mainz Stade_Brestois
Fulham Le_Mans_FC
Genoa West_Brom
Getafe AS_Livorno
Getafe Aston_Villa
Getafe Celta_de_Vigo
Getafe US_Boulogne
Gil_Vicente_FC Dep._La_Coruña
Girona Estoril_Praia
Go_Ahead_Eagles Carpi_FC_1909
Go_Ahead_Eagles Valencia
Granada_CF Académica_Coimbra
Granada_CF CA_Osasuna
Granada_CF Real_Valladolid_CF
Granada_CF TSG_Hoffenheim
Greuther_Fürth AS_Bari
Greuther_Fürth Arouca
Greuther_Fürth Bayern_Munich
Greuther_Fürth FSV_Mainz
Greuther_Fürth Girona
Greuther_Fürth Nîmes_Olympique
Greuther_Fürth Scunthorpe_United
Hellas_Verona Stade_Brestois
Heracles_Almelo FC_Lorient
Hertha_BSC Napoli
Huddersfield_Town AC_Ajaccio
Huddersfield_Town Borussia_Mönchengladbach
Hull_City Arouca
Hull_City Lokomotiv_Moscow
Hércules_CF NAC_Breda
Hércules_CF QPR
Hércules_CF Willem_II
Idel_Kazan Bristol_City
Idel_Kazan FC_Lorient
Idel_Kazan Leixões_SC
Idel_Kazan Tottenham
Ipswich_Town AS_Nancy
Ipswich_Town Burnley
Ipswich_Town Sevilla_FC
Juventus Alavés
Juventus Norwich
KS_Samara Middlesbrough_FC
KS_Samara SC_Lyon
KS_Samara Spartak_Moscow
Kuban_Krasnodar Emmen
Kuban_Krasnodar Marítimo
Kuban_Krasnodar Uralmash
LFK_Sibir FC_Penafiel
LFK_Sibir Spartak_Moscow
Le_Mans_FC CA_Bastia
Le_Mans_FC União_de_Leiria
Leicester Dep._La_Coruña
Leicester Plymouth
Leixões_SC FC_Penafiel
Levante_UD Genoa
Levante_UD Manchester_City
Levante_UD Saturn
Liverpool Leeds
Lokomotiv_Moscow Willem_II
Luton_Town Arsenal
Luton_Town CA_Bastia
Luton_Town Real_Zaragoza
Manchester_City FC_Twente
Manchester_City RCD_Mallorca
Marseille Burnley
Marseille FC_Kaiserslautern
Marseille FK_Rostov
Marítimo CA_Bastia
Marítimo Estoril_Praia
Marítimo Huddersfield_Town
Middlesbrough_FC CD_Tondela
Middlesbrough_FC Carpi_FC_1909
Middlesbrough_FC SPAL
Milan Gil_Vicente_FC
Millwall Bologna
Millwall Las_Palmas_Atl.
Montpellier Cagliari_Calcio
