AC_Ajaccio Angers_SCO
AC_Ajaccio EA_Guingamp
AC_Ajaccio FK_Tambov
AC_Amiens Bayer_Leverkusen
AC_Amiens Leicester
AC_Cesena F._Düsseldorf
AC_Cesena Reading_FC
AC_Fiorentina Aston_Villa
AC_Le_Havre Naval
AC_Siena Montpellier
AJ_Auxerre Everton
AJ_Auxerre FC_Sochi
AJ_Auxerre FC_Union_Berlin
AJ_Auxerre FC_Zwolle
AJ_Auxerre Hellas_Verona
AS_Bari E._Frankfurt
AS_Bari Leixões_SC
AS_Bari Spartak_Moscow
AS_Livorno Real_Zaragoza
AS_Livorno Roda_JC
AS_Monaco LFK_Sibir
AS_Nancy AC_Le_Havre
AS_Nancy Burnley
AS_Nancy Excelsior
AS_Nancy Sporting
AS_Roma CA_Osasuna
AS_Roma FC_Girondins_Bordeaux
AS_Roma Hertha_BSC
AS_Saint-Étienne Bayern_Munich
AS_Saint-Étienne FC_Augsburg
AS_Saint-Étienne Marítimo
Ajax Alavés
Ajax CD_Feirense
Akhmat_Grozny Belenenses
Akhmat_Grozny Napoli
Alania Athletic
Alania Montpellier
Alavés Naval
Almería_CF CD_Santa_Clara
Almería_CF SC_Braga
Angers_SCO RKC_Waalwijk
Angers_SCO SC_Heerenveen
Arsenal AJ_Auxerre
Arsenal União_de_Leiria
Arsenal_Tula Marseille
Arsenal_Tula Preston
Aston_Villa Elche_CF
Aston_Villa Hannover_96
Aston_Villa NEC_Nijmegen
Aston_Villa Nîmes_Olympique
Athletic RW_Darmstadt
Athletic Sevilla_FC
Barcelona Suderland
Barnsley_FC AS_Nancy
Bayer_Leverkusen RW_Darmstadt
Bayern_Munich Preston
Beira-Mar Carpi_FC_1909
Belenenses Luton_Town
Benfica Cardiff
Benfica Rotherham
Birmingham FC_Évian_Thonon_Gaillard
Blackburn Emmen
Blackburn FC_Schalke_04
Blackburn Recreativo_Huelva
Blackburn Sevilla_FC
Blackpool FC_Eindhoven
Blackpool FK_Rostov
Blackpool Rio_Ave_FC
Blackpool US_Sassuolo
Bologna FC_Volendam
Bologna Rayo_Vallecano
Borussia_Dortmund AS_Monaco
Borussia_Dortmund Sporting
Brentford Arsenal_Tula
Brentford Le_Mans_FC
Brescia West_Ham
Brighton Excelsior
Bristol_City RW_Darmstadt
Burnley Atlético_Madrid
Burnley FC_Nuremberg
Burnley Gil_Vicente_FC
Burnley Luton_Town
Burnley RC_Lens
CA_Bastia CA_Bastia
CA_Bastia FC_Metz
CD_Feirense RW_Darmstadt
CD_Leganés Southampton
CD_Málaga Atalanta
CD_Málaga Elche_CF
CD_Nacional AS_Bari
CD_Nacional Boavista
CD_Nacional Chievo_Verona
CD_Nacional Gil_Vicente_FC
CD_Santa_Clara Beira-Mar
CD_Santa_Clara Benfica
CD_Santa_Clara FK_Tambov
CD_Santa_Clara Napoli
CD_Santa_Clara SC_Heerenveen
CD_Tondela Granada_CF
CD_Tondela Real_Valladolid_CF
CSKA_Moscow AC_Siena
Cagliari_Calcio Ipswich_Town
Cardiff AS_Roma
Cardiff FC_Girondins_Bordeaux
Carpi_FC_1909 Emmen
Catania FSV_Mainz
Catania Le_Mans_FC
Catania R._Strasbourg
Celta_de_Vigo Estoril_Praia
Celta_de_Vigo Las_Palmas_Atl.
Celta_de_Vigo Nîmes_Olympique
Charlton FC_Metz
Charlton FC_Paços_de_Ferreira
Charlton Nîmes_Olympique
Charlton Suderland
Charlton Vitória_Guimarães_SC
Chaves Marítimo
Chaves RB_Leipzig
Chelsea Barnsley_FC
Chievo_Verona FSV_Mainz
Crystal_Palace Ajax
Crystal_Palace FC_Grenoble_JI
De_Graafschap AS_Livorno
De_Graafschap Espanyol
De_Graafschap Rio_Ave_FC
De_Graafschap SC_Feyenoord
De_Graafschap Vitesse
Dep._La_Coruña E._Frankfurt
Dep._La_Coruña FC_Nuremberg
Derby AS_Bari
Dijon_FCO Bolton
Dijon_FCO Borussia_Dortmund
Dijon_FCO Carpi_FC_1909
Dijon_FCO Granada_CF
Dijon_FCO Terek_Grozny
Din._Krasnodar AC_Le_Havre
Din._Krasnodar FC_Ingolstadt
Din._Krasnodar Go_Ahead_Eagles
Din._Krasnodar Huddersfield_Town
Doncaster_Rovers FC_Crotone
Doncaster_Rovers Vitesse
Dynamo_Moscow Beira-Mar
Dynamo_Moscow Coventry
Dynamo_Moscow Derby
Dynamo_Moscow Moreirense_FC
E._Braunschweig AC_Amiens
E._Braunschweig Moreirense_FC
E._Frankfurt R._Strasbourg
E._Frankfurt Recreativo_Huelva
EA_Guingamp Atlético_Madrid
Elche_CF Arouca
Emmen Benfica
Emmen Ipswich_Town
Emmen SC_Cambuur_Leeuwarden
Empoli_FC Bayern_Munich
Empoli_FC CD_Nacional
Espanyol E._Braunschweig
Estoril_Praia Chaves
Estoril_Praia FC_Évian_Thonon_Gaillard
Estoril_Praia Spartak_Nalchik
Everton Ajax
Everton Everton
F._Düsseldorf Gil_Vicente_FC
F._Düsseldorf US_Boulogne
FC_Augsburg FC_Tosno
FC_Augsburg Tottenham
FC_Augsburg Villarreal_CF
FC_Crotone Borussia_Mönchengladbach
FC_Crotone Nottingham_Forest
FC_Crotone Wolfsburg
FC_Eindhoven Moreirense_FC
FC_Eindhoven SC_Olhanense
FC_Girondins_Bordeaux AS_Bari
FC_Girondins_Bordeaux Spartak_Moscow
FC_Grenoble_JI Lokomotiv_Moscow
FC_Grenoble_JI Portimonense
FC_Grenoble_JI Real_Betis
FC_Grenoble_JI SC_Olhanense
FC_Groningen Rotherham
FC_Ingolstadt Amkar_II
FC_Ingolstadt F._Düsseldorf
FC_Kaiserslautern Atalanta
FC_Köln Cardiff
FC_Köln RCD_Mallorca
FC_Lorient Getafe
FC_Metz Bolton
FC_Nantes CA_Osasuna
FC_Nantes Gil_Vicente_FC
FC_Nuremberg Empoli_FC
FC_Nuremberg Granada_CF
FC_Paços_de_Ferreira Barnsley_FC
FC_Penafiel Leixões_SC
FC_Penafiel Portsmouth
FC_Porto Portsmouth
FC_Porto Sporting_Gijón
FC_Porto Tom_Tomsk
FC_Schalke_04 Chievo_Verona
FC_Schalke_04 Torino_FC
FC_Sochi Estoril_Praia
FC_Tosno Akhmat_Grozny
FC_Tosno Cagliari_Calcio
FC_Tosno Milan
FC_Tosno Roda_JC
FC_Toulouse Emmen
FC_Toulouse Idel_Kazan
FC_Union_Berlin Girona
FC_Union_Berlin Swansea_City
FC_Utrecht Chelsea
FC_Utrecht FK_Tambov
FC_Volendam Tom_Tomsk
FC_Zwolle Chievo_Verona
FC_Zwolle Le_Mans_FC
FC_Zwolle PSG
FC_Zwolle Sparta_Rotterdam
FC_Évian_Thonon_Gaillard Derby
FK_Tambov Derby
FK_Tambov Genoa
FK_Tambov Millwall
FK_Tambov VfL_Bochum
FK_Ufa Alania
FK_Ufa Moreirense_FC
FK_Ufa Nottingham_Forest
FK_Ufa SC_Heerenveen
FSV_Mainz US_Sassuolo
Fulham Bolton
Fulham St._Petersburg
Genoa US_Valenciennes
Getafe Portsmouth
Getafe US_Valenciennes
Getafe Wolves_FC
Gil_Vicente_FC FC_Schalke_04
Gil_Vicente_FC Hull_City
Gil_Vicente_FC Le_Mans_FC
Gil_Vicente_FC Montpellier
Girona Bologna
Girona Moreirense_FC
Girona Rennes
Go_Ahead_Eagles Boavista
Go_Ahead_Eagles Spartak_Moscow
Go_Ahead_Eagles Suderland
Granada_CF CA_Bastia
Granada_CF E._Frankfurt
Granada_CF Excelsior
Granada_CF SC_Braga
Granada_CF Scunthorpe_United
Hamburger_SV Brentford
Hamburger_SV SC_Braga
Hannover_96 RKC_Waalwijk
Hellas_Verona Fulham
Hellas_Verona Liverpool
Hellas_Verona Torino_FC
Heracles_Almelo CA_Osasuna
Heracles_Almelo Greuther_Fürth
Heracles_Almelo QPR
Heracles_Almelo US_Boulogne
Hertha_BSC AFC_Bournemouth
Hertha_BSC CSKA_Moscow
Huddersfield_Town Borussia_Dortmund
Huddersfield_Town Huddersfield_Town
Huddersfield_Town Sevilla_FC
Hércules_CF KS_Samara
Hércules_CF Real_Madrid
Hércules_CF Villarreal_CF
Idel_Kazan AC_Le_Havre
Idel_Kazan FC_Grenoble_JI
Idel_Kazan Hércules_CF
Idel_Kazan Southampton
Ipswich_Town Dynamo_Moscow
KS_Samara Belenenses
KS_Samara Werder_Bremen
Kuban_Krasnodar Académica_Coimbra
Kuban_Krasnodar Atlético_Madrid
Kuban_Krasnodar Parma
LOSC_Lille Carpi_FC_1909
LOSC_Lille Luton_Town
Las_Palmas_Atl. Lokomotiv_Moscow
Le_Mans_FC FC_Nuremberg
Le_Mans_FC Juventus
Leicester Empoli_FC
Leicester Sporting
Levante_UD Blackpool
Liverpool Catania
Liverpool FC_Paços_de_Ferreira
