AC_Ajaccio US_Boulogne
AC_Amiens Elche_CF
AC_Amiens FC_Nuremberg
AC_Cesena AS_Bari
AC_Cesena Leicester
AC_Cesena RKC_Waalwijk
AC_Fiorentina Borussia_Mönchengladbach
AC_Fiorentina Din._Krasnodar
AC_Fiorentina FC_Grenoble_JI
AC_Fiorentina Stade_Reims
AC_Le_Havre West_Ham
AC_Siena Brighton
ADO_Den_Haag Elche_CF
ADO_Den_Haag Scunthorpe_United
ADO_Den_Haag US_Sassuolo
AFC_Bournemouth Hull_City
AJ_Auxerre Arouca
AS_Livorno Celta_de_Vigo
AS_Monaco Akhmat_Grozny
AS_Monaco US_Lecce
AS_Nancy FC_Évian_Thonon_Gaillard
AS_Nancy Vitória_Setúbal_FC
AS_Roma CSKA_Moscow
AS_Saint-Étienne Girona
AS_Saint-Étienne Las_Palmas_Atl.
AZ_Alkmaar Cagliari_Calcio
AZ_Alkmaar Chievo_Verona
AZ_Alkmaar FK_Rostov
Académica_Coimbra FC_Schalke_04
Académica_Coimbra FK_Rostov
Alania Bologna
Alania FC_Zwolle
Alania SD_Eibar
Alavés Birmingham
Alavés Leicester
Almería_CF Liverpool
Arouca Excelsior
Arsenal US_Lecce
Aston_Villa Heracles_Almelo
Atalanta SC_Paderborn
Athletic FC_Penafiel
Athletic FC_Union_Berlin
Athletic Hertha_BSC
Atlético_Madrid Celta_de_Vigo
Atlético_Madrid US_Sassuolo
Barcelona Atalanta
Barcelona CD_Nacional
Barcelona Excelsior
Barcelona Stade_Brestois
Barnsley_FC Crystal_Palace
Barnsley_FC Newcastle
Barnsley_FC PSG
Bayer_Leverkusen Atalanta
Bayer_Leverkusen Athletic
Bayer_Leverkusen Moreirense_FC
Bayern_Munich AC_Ajaccio
Bayern_Munich Belenenses
Beira-Mar Rotherham
Belenenses CD_Santa_Clara
Belenenses Las_Palmas_Atl.
Belenenses Recreativo_Huelva
Birmingham Leixões_SC
Birmingham OGC_Nice
Birmingham Real_Betis
Birmingham Vitória_Guimarães_SC
Blackburn LFK_Sibir
Blackburn Tom_Tomsk
Blackpool Marseille
Boavista Cardiff
Boavista Greuther_Fürth
Bologna KS_Samara
Bolton F._Düsseldorf
Borussia_Dortmund Angers_SCO
Borussia_Dortmund FC_Tosno
Borussia_Dortmund Rio_Ave_FC
Borussia_Mönchengladbach West_Brom
Brentford AS_Bari
Brighton Coventry
Brighton Elche_CF
Brighton Granada_CF
Brighton Uralmash
Burnley Portsmouth
Burnley Real_Betis
Burnley US_Valenciennes
CA_Bastia Torino_FC
CA_Osasuna Idel_Kazan
CA_Osasuna Milan
CA_Osasuna Werder_Bremen
CD_Feirense Bologna
CD_Feirense Vitória_Guimarães_SC
CD_Leganés CSKA_Moscow
CD_Leganés FC_Toulouse
CD_Málaga Leicester
CD_Santa_Clara Athletic
CD_Santa_Clara Hamburger_SV
CD_Santa_Clara Leicester
CD_Tondela Beira-Mar
CD_Tondela Celta_de_Vigo
CD_Tondela Milan
CD_Tondela Napoli
CSKA_Moscow Nîmes_Olympique
Cardiff Willem_II
Catania FC_Ingolstadt
Celta_de_Vigo Blackburn
Celta_de_Vigo VVV-Venlo
Charlton FC_Girondins_Bordeaux
Charlton FC_Porto
Charlton Milan
Chaves AC_Le_Havre
Chaves AZ_Alkmaar
Chaves Elche_CF
Chaves Moreirense_FC
Chelsea Angers_SCO
Chelsea TSG_Hoffenheim
Chievo_Verona Arsenal_Tula
Chievo_Verona CA_Bastia
Chievo_Verona FC_Groningen
Chievo_Verona LOSC_Lille
Chievo_Verona Werder_Bremen
Coventry Watford_FC
Crystal_Palace AJ_Auxerre
Crystal_Palace CSKA_Moscow
Crystal_Palace KS_Samara
Crystal_Palace Leixões_SC
Crystal_Palace SC_Heerenveen
Crystal_Palace West_Ham
De_Graafschap Bologna
De_Graafschap Dijon_FCO
De_Graafschap União_de_Leiria
Dep._La_Coruña Akhmat_Grozny
Dep._La_Coruña Almería_CF
Dep._La_Coruña Rayo_Vallecano
Derby Athletic
Dijon_FCO Cagliari_Calcio
Dijon_FCO SC_Lyon
Din._Krasnodar F._Düsseldorf
Doncaster_Rovers Rio_Ave_FC
Dynamo_Moscow Bristol_City
E._Braunschweig CD_Málaga
E._Braunschweig Udinese_Calcio
E._Frankfurt Excelsior
E._Frankfurt Sheff_Utd
EA_Guingamp AS_Livorno
Elche_CF Nîmes_Olympique
Elche_CF R._Strasbourg
Elche_CF Scunthorpe_United
Empoli_FC Bayern_Munich
Empoli_FC Blackburn
Empoli_FC FC_Twente
Estoril_Praia RW_Darmstadt
Everton FC_Köln
Everton Uralmash
Excelsior Sevilla_FC
F._Düsseldorf FC_Penafiel
FC_Augsburg Almería_CF
FC_Augsburg Espanyol
FC_Augsburg Parma
FC_Crotone Barcelona
FC_Eindhoven Blackburn
FC_Eindhoven FC_Kaiserslautern
FC_Eindhoven SC_Lyon
FC_Eindhoven VVV-Venlo
FC_Girondins_Bordeaux Almería_CF
FC_Girondins_Bordeaux FC_Girondins_Bordeaux
FC_Girondins_Bordeaux RW_Darmstadt
FC_Grenoble_JI AC_Cesena
FC_Grenoble_JI AC_Fiorentina
FC_Grenoble_JI FC_Nantes
FC_Grenoble_JI FC_Zwolle
FC_Groningen E._Frankfurt
FC_Groningen Nîmes_Olympique
FC_Groningen US_Boulogne
FC_Groningen VfL_Bochum
FC_Groningen Watford_FC
FC_Ingolstadt CA_Bastia
FC_Ingolstadt CD_Málaga
FC_Ingolstadt FC_Sochi
FC_Ingolstadt LFK_Sibir
FC_Kaiserslautern Dep._La_Coruña
FC_Kaiserslautern US_Palermo
FC_Köln Birmingham
FC_Lorient Charlton
FC_Metz Heracles_Almelo
FC_Metz Manchester_City
FC_Metz Southampton
FC_Nantes FC_Grenoble_JI
FC_Nantes Huddersfield_Town
FC_Nuremberg Chaves
FC_Nuremberg Din._Krasnodar
FC_Nuremberg Kuban_Krasnodar
FC_Nuremberg Uralmash
FC_Paços_de_Ferreira FC_Toulouse
FC_Penafiel FC_Nantes
